"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","107",1
"2","113",2
"3","105",3
"4","129",4
"5","109",5
"6","185",6
"7","101",7
"8","111",8
"9","117",8
"10","119",8
"11","121",8
"13","103",9
"15","191",9
"18","147",10
"21","189",10
"12","175",10
"14","123",11
"16","139",12
"17","143",12
"19","161",12
"20","169",12
"27","183",12
"22","127",12
"23","141",12
"24","135",13
"25","159",13
"26","177",13
"28","155",14
"30","197",15
"32","167",15
"31","187",15
"33","195",16
"34","131",17
"35","115",18
"37","173",19
"29","157",19
"38","165",19
"36","149",19
"39","163",20
"40","153",21
"42","125",21
"41","133",21
"45","196",21
"43","137",21
"46","145",21
"44","151",21
"47","176",21
"48","179",22
"49","181",23
"50","199",24
"52","192",25
"51","134",26
"53","110",27
"54","190",27
"56","186",28
"55","152",29
"57","102",30
"84","69",30
"83","57",31
"58","106",31
"59","188",31
"71","11",31
"86","71",31
"89","89",31
"65","174",31
"81","43",31
"87","81",31
"88","87",31
"61","126",31
"69","1",31
"79","25",31
"80","37",31
"85","7",31
"62","136",31
"82","5",31
"63","138",31
"98","67",31
"60","104",31
"104","91",31
"90","3",32
"92","47",32
"100","77",32
"99","75",33
"66","112",33
"72","118",33
"75","146",33
"96","61",33
"105","95",33
"68","128",33
"64","172",33
"94","53",33
"95","59",33
"97","63",33
"102","85",33
"101","79",34
"91","45",35
"103","9",35
"67","116",35
"111","49",35
"74","132",35
"93","51",35
"106","15",36
"107","19",36
"108","21",36
"109","33",36
"113","83",36
"119","23",36
"110","39",36
"112","55",36
"114","93",36
"115","97",36
"117","17",37
"70","108",37
"77","168",37
"78","178",37
"122","35",37
"124","99",37
"123","41",38
"125","13",38
"73","122",38
"76","148",38
"128","27",38
"116","164",38
"118","184",38
"126","160",39
"130","166",40
"132","29",40
"133","31",40
"134","65",40
"120","162",40
"121","180",40
"127","130",41
"131","142",41
"135","170",42
"129","114",42
"136","124",43
"138","182",43
"137","198",43
"141","73",43
"139","120",43
"140","140",43
"142","150",43
"144","193",43
"143","158",43
"145","156",44
"148","171",44
"146","194",44
"147","76",44
"151","200",45
"150","144",46
"149","16",46
"153","32",47
"158","154",47
"152","28",47
"183","64",48
"190","8",49
"187","72",50
"168","38",51
"189","78",51
"160","2",52
"166","34",53
"169","4",54
"181","60",55
"165","30",56
"172","44",56
"176","52",56
"194","86",56
"196","90",56
"199","96",56
"200","98",56
"155","100",57
"163","24",57
"191","80",58
"198","94",58
"156","12",59
"180","6",59
"192","82",59
"154","10",60
"167","36",60
"174","48",60
"175","50",60
"177","54",60
"178","56",60
"184","66",60
"185","68",60
"186","70",60
"195","88",60
"161","20",61
"171","42",61
"182","62",61
"159","18",62
"162","22",62
"170","40",62
"173","46",62
"188","74",62
"197","92",62
"157","14",63
"164","26",63
"179","58",63
"193","84",64
