"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","101",1
"2","113",2
"3","153",2
"4","163",2
"5","175",3
"6","103",4
"7","111",5
"8","167",5
"10","187",6
"9","119",6
"11","105",7
"12","139",7
"15","109",7
"13","157",7
"14","117",8
"16","177",9
"17","161",10
"18","147",11
"19","107",12
"24","112",12
"20","121",12
"21","149",13
"26","162",13
"27","180",13
"25","130",14
"23","127",14
"28","191",14
"29","106",15
"22","171",15
"31","189",16
"32","165",17
"33","152",18
"34","155",19
"35","123",20
"37","151",21
"40","3",21
"44","7",22
"39","125",22
"47","75",22
"48","81",22
"30","110",22
"41","169",22
"42","183",22
"49","1",22
"50","145",23
"51","143",24
"54","73",24
"55","47",24
"53","53",24
"36","104",24
"57","5",25
"38","108",25
"58","13",25
"43","188",25
"60","61",25
"66","35",26
"76","141",26
"64","27",26
"68","51",26
"61","67",26
"62","77",26
"78","133",26
"81","131",27
"83","195",27
"65","33",27
"67","39",27
"69","57",27
"70","63",27
"71","69",27
"72","9",27
"73","95",27
"74","99",27
"87","80",27
"86","137",28
"79","21",28
"84","29",28
"85","31",29
"93","97",30
"80","41",30
"99","129",30
"45","148",30
"46","150",30
"90","15",30
"92","45",30
"52","174",30
"94","85",30
"59","138",30
"63","160",30
"97","93",30
"89","11",30
"56","122",30
"91","23",30
"75","102",30
"107","159",30
"96","83",30
"77","132",30
"103","65",30
"82","164",30
"101","17",30
"100","146",31
"102","178",31
"111","2",31
"106","94",31
"88","186",31
"105","43",31
"104","168",32
"116","135",32
"118","197",32
"95","118",32
"108","19",32
"112","66",32
"110","71",32
"113","79",33
"98","128",33
"109","136",34
"114","140",35
"119","25",36
"115","166",36
"129","179",36
"123","37",36
"120","114",37
"117","192",37
"126","89",37
"127","6",37
"132","181",37
"133","185",38
"131","91",38
"124","126",38
"125","134",38
"130","59",38
"135","115",38
"134","49",38
"121","158",38
"122","172",38
"137","190",39
"136","170",40
"138","116",41
"128","124",41
"139","144",42
"142","173",42
"140","87",42
"141","142",43
"144","100",44
"146","8",44
"145","54",45
"147","12",46
"143","176",46
"149","4",46
"154","88",47
"148","156",48
"152","84",49
"153","86",49
"157","198",49
"156","184",50
"150","52",50
"155","96",50
"151","55",51
"160","30",52
"162","98",53
"158","16",54
"159","24",55
"169","193",55
"174","199",56
"161","36",56
"166","42",56
"164","32",57
"170","120",57
"173","182",57
"163","28",57
"167","48",58
"168","74",58
"181","76",58
"178","56",59
"184","92",59
"182","78",60
"165","40",60
"183","90",60
"171","14",61
"172","18",62
"187","154",62
"188","194",63
"189","196",64
"175","22",64
"176","38",64
"179","62",64
"180","64",64
"191","200",64
"185","26",64
"177","46",64
"186","10",65
"196","60",66
"199","72",66
"190","20",67
"200","82",67
"192","34",68
"194","50",69
"195","58",69
"197","68",70
"198","70",71
"193","44",72
