"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","174",1
"2","138",2
"3","102",3
"4","152",3
"5","104",4
"6","106",4
"7","188",5
"8","136",6
"9","142",7
"11","112",8
"10","108",9
"13","110",9
"12","172",9
"14","198",10
"15","126",11
"16","146",12
"17","132",13
"19","162",14
"20","186",15
"18","134",15
"21","130",16
"22","164",16
"23","178",16
"24","192",16
"25","122",17
"26","168",18
"27","158",19
"30","161",19
"31","111",20
"28","114",20
"29","148",21
"32","190",22
"33","160",23
"34","176",24
"35","113",25
"38","166",26
"42","8",26
"36","105",26
"40","140",26
"41","6",26
"39","124",26
"44","170",26
"47","118",27
"37","101",27
"49","62",27
"51","128",28
"53","4",29
"54","24",29
"57","96",30
"55","50",30
"58","98",31
"59","144",31
"43","119",31
"56","66",31
"64","180",31
"60","2",31
"65","30",31
"61","100",31
"69","36",31
"70","54",32
"66","90",32
"72","58",33
"73","68",33
"76","16",33
"78","28",34
"74","92",34
"75","10",34
"45","109",34
"79","44",34
"82","32",34
"46","107",34
"71","56",34
"48","117",34
"83","86",34
"89","120",34
"50","139",34
"62","167",34
"80","82",34
"52","185",34
"87","84",34
"77","14",34
"63","131",34
"88","20",34
"96","182",34
"85","26",34
"86","38",34
"84","12",35
"67","103",35
"99","116",35
"68","127",35
"90","88",35
"81","147",35
"105","156",35
"107","200",35
"98","78",35
"93","48",35
"94","52",35
"95","60",35
"97","40",36
"111","5",36
"92","189",36
"101","34",36
"103","80",36
"104","18",36
"100","137",36
"91","177",36
"102","70",37
"116","184",37
"109","74",37
"121","196",37
"112","22",37
"108","64",37
"115","94",37
"113","46",37
"110","175",37
"114","42",38
"124","150",38
"117","157",38
"106","183",38
"119","123",39
"120","151",39
"131","61",39
"118","187",39
"125","115",39
"122","179",39
"123","76",40
"126","121",41
"127","169",41
"139","89",41
"128","129",41
"137","194",41
"140","9",42
"129","153",42
"130","163",42
"132","133",43
"134","141",43
"135","145",44
"142","1",44
"136","181",44
"133","155",44
"146","99",44
"141","149",44
"138","72",44
"144","159",45
"145","191",46
"151","7",46
"143","135",46
"147","165",46
"148","125",47
"156","67",47
"149","143",47
"150","197",47
"157","71",47
"155","3",48
"158","81",49
"159","83",50
"152","13",51
"153","17",51
"160","195",51
"154","23",51
"163","47",52
"165","85",53
"162","35",54
"166","93",55
"164","73",56
"161","27",57
"183","77",58
"175","43",59
"181","69",60
"179","57",61
"171","29",62
"172","31",63
"182","75",64
"173","33",65
"170","21",66
"186","95",66
"168","15",67
"169","19",67
"167","11",68
"180","63",68
"176","45",69
"187","154",69
"185","91",69
"178","53",70
"184","87",70
"189","173",70
"190","193",70
"191","199",70
"177","49",70
"188","171",70
"174","39",70
"194","41",71
"200","97",72
"192","25",73
"193","37",74
"197","59",75
"195","51",76
"199","79",77
"198","65",78
"196","55",79
