"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","109",1
"2","105",2
"3","107",3
"4","121",4
"5","189",4
"6","175",5
"7","101",6
"8","123",7
"9","191",8
"10","169",9
"11","113",10
"12","141",10
"13","111",11
"14","135",12
"16","183",13
"15","131",13
"18","129",14
"17","185",14
"19","127",15
"20","177",16
"21","161",17
"22","195",17
"23","103",18
"24","119",19
"25","157",20
"26","163",21
"27","153",22
"30","110",22
"28","171",22
"29","143",23
"34","51",23
"33","117",23
"37","71",23
"40","1",24
"31","149",24
"35","118",24
"32","139",24
"36","128",25
"39","134",26
"47","173",26
"38","104",26
"41","112",27
"42","167",27
"50","147",27
"44","116",27
"52","145",27
"46","151",27
"54","187",27
"43","192",27
"56","3",27
"45","126",27
"58","7",27
"59","97",28
"61","5",29
"62","91",29
"60","159",30
"64","77",30
"65","95",31
"49","108",31
"69","73",31
"48","190",31
"51","176",32
"68","57",32
"63","33",32
"74","69",32
"67","21",32
"53","162",32
"71","15",32
"55","152",32
"72","45",32
"73","61",32
"75","89",33
"77","93",33
"78","67",34
"80","79",34
"70","11",34
"79","59",34
"76","9",34
"57","130",34
"81","49",34
"84","155",34
"66","174",34
"83","39",35
"87","99",36
"92","181",36
"82","102",36
"88","13",36
"85","138",36
"95","81",36
"96","53",37
"98","23",38
"97","186",39
"100","35",39
"101","41",40
"90","114",40
"86","146",40
"89","164",41
"105","17",41
"94","188",41
"107","27",41
"109","75",41
"110","85",41
"91","178",41
"106","25",41
"108","37",41
"116","165",41
"93","168",41
"112","43",41
"99","106",41
"115","4",41
"114","31",42
"102","124",42
"122","133",42
"103","148",42
"113","29",42
"128","197",42
"120","55",42
"119","19",43
"121","80",43
"125","115",43
"126","125",43
"117","156",43
"127","150",43
"129","179",43
"111","136",43
"104","158",43
"118","122",44
"124","63",44
"123","140",44
"131","182",44
"130","196",44
"133","76",44
"132","132",45
"135","172",46
"136","30",47
"134","87",47
"139","68",48
"137","65",48
"140","8",49
"143","142",49
"141","16",49
"138","66",49
"145","90",50
"142","100",51
"144","54",52
"146","32",53
"147","36",53
"150","180",53
"148","6",53
"152","48",54
"158","198",54
"149","28",54
"155","166",54
"157","184",54
"151","2",54
"156","170",54
"154","160",55
"153","88",55
"161","199",55
"160","86",55
"165","47",56
"159","24",56
"171","137",56
"167","72",56
"169","92",56
"163","38",57
"170","96",57
"166","60",58
"168","74",58
"162","12",59
"164","40",60
"180","98",60
"177","62",61
"181","193",61
"183","120",62
"173","18",62
"175","34",62
"176","52",62
"187","194",62
"186","154",63
"172","10",63
"185","144",63
"178","64",63
"179","78",63
"189","200",63
"174","22",63
"199","83",63
"193","46",64
"195","56",65
"198","82",66
"188","20",67
"191","42",68
"184","14",69
"192","44",70
"190","26",71
"194","50",72
"196","58",72
"197","70",72
"182","84",72
"200","94",73
