"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","101",1
"2","167",2
"3","109",3
"4","103",4
"5","113",4
"6","157",5
"7","187",6
"8","171",7
"9","111",8
"10","127",9
"11","177",10
"12","119",11
"13","175",11
"14","169",12
"15","123",13
"16","149",14
"17","107",15
"18","106",16
"19","117",17
"20","105",18
"21","141",18
"24","181",19
"26","147",20
"27","165",20
"30","154",21
"28","133",21
"31","125",22
"33","135",22
"34","75",23
"36","153",24
"37","163",24
"22","139",24
"23","161",24
"39","185",24
"25","189",24
"40","108",24
"29","155",24
"32","151",25
"35","131",26
"42","173",26
"43","179",26
"38","159",26
"46","112",26
"45","160",26
"41","143",26
"47","146",26
"50","104",27
"48","122",27
"49","152",27
"51","164",28
"52","188",28
"44","129",28
"55","192",28
"53","121",28
"54","145",28
"57","191",28
"56","137",29
"62","115",30
"58","162",30
"59","180",30
"64","183",30
"66","197",31
"60","130",31
"61","110",32
"63","148",33
"73","193",33
"65","102",33
"70","138",33
"71","174",33
"67","140",33
"68","114",34
"74","156",34
"72","186",34
"77","178",34
"75","158",34
"78","190",34
"79","168",35
"76","67",35
"69","124",35
"80","134",36
"83","136",36
"82","77",36
"85","69",37
"87","176",37
"89","97",37
"91","120",38
"86","95",38
"98","85",38
"81","132",38
"95","7",38
"93","150",38
"94","166",38
"84","172",38
"97","23",38
"99","8",38
"96","13",38
"102","43",38
"88","47",38
"101","35",38
"103","1",38
"108","99",39
"92","142",39
"90","51",39
"111","19",39
"100","11",39
"107","93",40
"105","27",41
"112","195",41
"114","55",41
"115","65",41
"113","45",42
"106","3",42
"118","5",42
"120","89",42
"119","79",43
"121","199",44
"117","29",44
"109","170",44
"110","184",44
"124","31",44
"125","81",45
"122","59",45
"128","126",45
"129","25",46
"130","37",46
"104","118",46
"116","128",47
"133","39",47
"136","73",47
"132","116",48
"135","61",48
"123","198",48
"141","41",48
"142","57",48
"143","63",48
"138","15",49
"139","21",49
"140","33",49
"131","71",49
"134","4",50
"127","6",50
"126","144",51
"157","83",51
"145","94",51
"146","98",51
"137","100",52
"144","88",52
"152","24",53
"148","16",54
"154","56",55
"150","196",56
"162","9",56
"159","17",57
"161","53",58
"153","54",58
"155","74",58
"158","90",58
"149","194",59
"156","82",59
"147","10",60
"163","49",60
"165","91",60
"160","182",60
"164","87",60
"151","20",60
"174","30",60
"173","28",61
"181","44",62
"175","32",63
"193","72",63
"195","78",63
"178","38",64
"189","64",64
"187","60",65
"196","80",65
"199","92",66
"167","14",67
"176","34",67
"172","26",68
"185","52",69
"200","96",70
"170","200",71
"198","86",71
"177","36",72
"186","58",72
"169","2",73
"190","66",74
"168","18",75
"197","84",76
"184","50",77
"192","70",78
"171","22",79
"182","46",80
"183","48",80
"179","40",81
"188","62",82
"166","12",83
"191","68",84
"180","42",85
"194","76",86
