"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","191",2
"3","195",3
"4","116",4
"5","144",4
"6","118",5
"7","128",5
"8","104",6
"9","112",6
"10","126",7
"11","108",8
"12","190",8
"13","192",9
"14","134",10
"15","176",11
"16","186",11
"17","150",12
"18","182",12
"19","130",13
"20","174",13
"21","102",14
"22","138",14
"23","152",15
"24","162",15
"25","188",16
"26","114",17
"27","140",17
"28","124",18
"29","106",19
"30","132",19
"31","148",19
"32","156",19
"33","172",19
"34","180",19
"35","196",19
"38","142",20
"43","184",21
"50","109",21
"46","170",21
"51","105",21
"52","107",22
"53","121",22
"37","136",22
"36","122",22
"39","146",22
"56","101",22
"57","123",22
"40","168",22
"41","164",23
"42","178",23
"44","158",24
"45","198",25
"59","111",25
"60","113",25
"61","129",25
"62","135",25
"64","141",25
"48","160",25
"49","166",25
"66","169",25
"67","175",25
"54","189",25
"55","120",26
"63","137",26
"58","103",27
"65","157",27
"69","185",27
"70","177",28
"71","119",29
"74","149",30
"76","161",30
"77","163",30
"75","153",31
"68","183",31
"47","84",31
"78","117",31
"79","181",31
"80","145",32
"81","147",32
"72","127",32
"73","131",33
"83","173",33
"84","187",33
"82","171",34
"85","139",35
"88","151",36
"90","165",37
"86","143",37
"91","159",37
"95","194",37
"93","125",38
"87","179",38
"94","155",38
"97","4",38
"89","167",38
"92","197",38
"99","200",38
"96","133",38
"98","80",38
"101","154",38
"102","2",39
"100","115",39
"104","6",39
"105","36",40
"107","76",40
"110","30",41
"111","88",42
"114","68",43
"108","28",43
"117","66",43
"118","8",43
"120","16",44
"112","12",44
"113","54",44
"121","48",44
"122","74",44
"123","90",44
"115","100",44
"130","40",44
"116","52",44
"119","96",44
"103","78",44
"124","98",44
"128","32",45
"109","34",45
"132","86",45
"125","18",46
"127","24",46
"129","38",46
"131","72",46
"133","92",46
"134","14",47
"136","56",47
"137","60",47
"178","64",47
"106","94",47
"135","26",48
"160","42",48
"176","62",48
"139","10",49
"148","22",49
"162","44",49
"164","46",49
"183","70",49
"126","199",49
"146","20",49
"168","50",49
"173","58",49
"190","82",49
"145","193",50
"184","71",51
"138","1",52
"153","3",53
"191","83",54
"169","51",55
"182","7",56
"197","93",56
"199","97",56
"187","77",57
"196","91",58
"198","95",58
"185","73",59
"147","21",60
"163","45",61
"142","15",62
"174","59",62
"188","79",62
"166","49",63
"155","33",64
"170","53",65
"192","85",65
"141","13",66
"156","35",66
"167","5",66
"194","89",66
"154","31",67
"159","41",68
"180","67",68
"189","81",68
"193","87",68
"150","25",69
"151","27",69
"172","57",69
"186","75",69
"140","11",70
"157","37",70
"161","43",70
"200","99",70
"144","19",71
"158","39",71
"171","55",72
"152","29",73
"195","9",73
"177","63",74
"149","23",75
"181","69",76
"143","17",77
"179","65",77
"175","61",78
"165","47",79
