"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","111",1
"2","174",2
"3","138",3
"4","102",4
"5","142",5
"6","152",6
"7","161",7
"8","113",8
"9","104",9
"10","136",10
"11","188",10
"12","106",11
"13","112",12
"14","172",13
"15","110",14
"16","198",15
"18","132",16
"20","186",17
"17","108",17
"19","126",18
"21","134",19
"22","162",20
"23","130",21
"33","170",21
"35","105",22
"24","164",22
"25","178",22
"26","192",22
"37","101",22
"27","122",22
"28","158",22
"29","168",23
"30","114",24
"40","119",24
"31","148",24
"42","109",24
"34","190",24
"36","160",25
"41","6",25
"38","176",25
"44","107",25
"39","166",25
"45","117",25
"43","118",25
"46","128",26
"47","180",27
"49","182",28
"51","116",29
"52","150",29
"53","156",29
"54","200",29
"55","103",30
"57","8",30
"48","62",30
"59","139",30
"32","146",30
"56","147",30
"50","50",30
"62","185",30
"61","167",31
"63","131",32
"64","127",33
"65","24",34
"73","96",34
"69","177",34
"74","4",34
"68","189",34
"72","137",35
"80","98",35
"83","16",36
"66","5",36
"86","66",36
"58","124",36
"87","90",36
"60","140",36
"89","36",36
"84","175",36
"90","2",36
"92","54",36
"70","1",36
"81","183",36
"94","100",36
"85","30",36
"95","58",36
"77","99",36
"67","144",36
"96","68",36
"98","187",37
"88","28",37
"71","120",37
"91","32",37
"105","92",37
"93","10",37
"100","123",37
"75","184",37
"76","196",37
"104","86",37
"79","7",37
"101","151",37
"82","115",37
"78","194",37
"102","179",37
"103","44",37
"109","56",37
"99","84",37
"97","157",37
"107","169",37
"110","82",38
"112","14",38
"106","121",38
"108","20",38
"111","129",39
"113","153",39
"114","163",39
"117","133",40
"118","154",40
"120","141",41
"121","145",41
"115","38",41
"119","12",41
"123","26",41
"126","181",42
"129","88",43
"130","18",43
"131","80",43
"132","135",44
"127","48",44
"128","52",44
"116","78",44
"137","165",44
"138","191",44
"143","74",44
"125","155",44
"134","40",44
"135","60",44
"144","94",44
"122","34",44
"124","149",45
"139","22",45
"141","46",45
"136","70",45
"133","159",46
"145","125",46
"148","197",47
"142","64",47
"140","42",48
"146","143",49
"150","76",50
"181","61",50
"195","89",50
"196","9",50
"158","193",51
"147","195",51
"186","71",51
"192","83",52
"165","3",53
"154","17",54
"149","72",54
"191","81",54
"152","13",55
"168","35",56
"174","47",56
"198","93",57
"155","171",58
"156","173",58
"159","199",58
"163","27",58
"189","77",59
"184","67",60
"166","31",61
"164","29",62
"167","33",62
"160","21",63
"193","85",64
"153","15",65
"182","63",65
"161","23",66
"173","45",67
"185","69",67
"187","73",67
"172","43",68
"179","57",69
"199","95",70
"188","75",71
"151","11",72
"157","19",72
"194","87",73
"170","39",74
"197","91",74
"171","41",75
"177","53",75
"200","97",76
"175","49",77
"162","25",78
"169","37",79
"190","79",80
"180","59",81
"176","51",82
"183","65",83
"178","55",84
