0,1,2,3,4,5
0.0,0.03703703703703703,0.11589449227825611,0.002709055416118879,0.1481481481481481,0.1481481481481481
0.0,0.03703703703703703,0.09512095120951211,0.005035655949962153,0.0,0.1481481481481481
0.0,0.07407407407407406,0.11862785294519614,0.005906803181812145,0.1481481481481481,0.1481481481481481
0.0,0.03703703703703703,0.0994943282766161,0.003973281276974356,0.0,0.1481481481481481
0.0,0.03703703703703703,0.13338800054667216,0.005396863338778002,0.1481481481481481,0.1481481481481481
0.0,0.07407407407407406,0.13338800054667216,0.005906803181812145,0.0,0.1481481481481481
0.0,0.03703703703703703,0.12464124641246413,0.002900282857256682,0.1481481481481481,0.1481481481481481
0.0,0.03703703703703703,0.0841875085417521,0.003261490246072533,0.0,0.1481481481481481
0.0,0.07407407407407406,0.15853491868252018,0.003452717687210336,0.1481481481481481,0.1481481481481481
0.0,0.07407407407407406,0.16181495148284816,0.005428734578967636,0.0,0.1481481481481481
0.0,0.03703703703703703,0.0809074757414241,0.00556684328645605,0.1481481481481481,0.1481481481481481
0.0,0.07407407407407406,0.13666803334700015,0.0013385920879646217,0.0,0.1481481481481481
0.0,0.1111111111111111,0.1782151154844882,0.005205635897640199,0.1481481481481481,0.1481481481481481
0.0,0.1111111111111111,0.2230422304223042,0.0034739651806700925,0.0,0.1481481481481481
0.0,0.07407407407407406,0.1814951482848162,0.004621329827496912,0.1481481481481481,0.1481481481481481
0.0,0.0,0.048107147738144056,0.006299881810817629,0.0,0.1481481481481481
0.0,0.07407407407407406,0.1968019680196802,0.0038670438096755776,0.1481481481481481,0.1481481481481481
0.0,0.07407407407407406,0.20773541068744023,0.0012111071272060865,0.0,0.1481481481481481
0.0,0.07407407407407406,0.18258849255159218,0.0030065203245554627,0.1481481481481481,0.1481481481481481
0.0,0.07407407407407406,0.1782151154844882,0.006108654369679825,0.0,0.1481481481481481
0.0,0.07407407407407406,0.1749350826841602,0.0035164601675896036,0.1481481481481481,0.1481481481481481
0.0,0.07407407407407406,0.2197621976219762,0.005407487085507881,0.0,0.1481481481481481
