"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","196",1
"2","107",2
"3","176",3
"4","105",4
"5","113",4
"6","129",4
"7","101",5
"8","109",5
"9","185",6
"10","147",7
"11","119",8
"12","117",9
"13","111",10
"14","191",10
"16","121",11
"17","189",11
"18","103",12
"20","183",13
"21","197",13
"15","123",13
"19","175",14
"22","139",15
"23","143",15
"24","161",15
"25","167",15
"26","141",16
"27","169",17
"28","127",18
"29","165",18
"30","135",19
"31","177",19
"32","155",20
"33","159",20
"34","115",21
"35","125",21
"36","187",21
"37","195",21
"38","173",22
"41","133",23
"42","145",24
"49","199",25
"52","110",25
"53","190",25
"54","192",25
"39","131",25
"40","157",25
"55","186",25
"43","151",25
"56","193",25
"44","137",25
"45","149",25
"57","102",25
"62","126",25
"65","152",25
"46","153",25
"47","163",25
"66","188",25
"48","181",25
"58","104",25
"59","106",25
"51","134",25
"50","179",25
"68","112",26
"69","136",26
"70","138",26
"71","171",26
"72","174",26
"73","108",27
"83","178",27
"60","116",27
"74","122",27
"77","148",27
"81","168",27
"63","128",27
"61","118",28
"78","160",28
"79","164",28
"82","172",28
"64","132",28
"80","166",28
"75","142",29
"67","170",29
"84","184",29
"85","182",30
"76","146",30
"86","150",30
"87","162",31
"88","180",31
"89","130",32
"90","114",33
"95","198",33
"92","120",34
"93","140",34
"91","124",34
"94","158",34
"96","156",35
"97","194",36
"101","69",36
"98","71",36
"104","57",36
"106","89",37
"107","11",38
"110","81",39
"99","47",39
"111","87",39
"115","1",39
"103","59",39
"114","91",39
"100","67",39
"102","77",40
"116","25",40
"117","37",40
"112","43",40
"118","5",40
"105","61",40
"120","7",40
"109","95",40
"119","63",40
"122","79",41
"108","83",41
"113","51",42
"126","23",42
"127","3",42
"128","53",42
"129","75",42
"130","85",43
"132","15",44
"133","17",44
"134","19",44
"135","21",44
"138","33",44
"140","39",44
"141","41",44
"142","45",44
"143","49",44
"144","55",44
"145","9",44
"146","93",44
"147","97",44
"148","99",44
"125","144",44
"131","13",45
"136","27",45
"137","29",45
"139","35",45
"182","65",45
"124","76",45
"123","16",46
"121","200",46
"162","31",46
"187","73",46
"153","154",47
"160","28",48
"186","72",49
"190","8",49
"166","38",50
"164","34",51
"167","4",51
"181","64",51
"189","78",51
"155","2",52
"163","32",52
"170","44",52
"179","60",52
"150","100",53
"191","80",53
"174","52",54
"161","30",55
"173","50",55
"185","70",55
"151","12",56
"184","68",56
"165","36",57
"172","48",57
"175","54",57
"176","56",57
"183","66",57
"192","82",57
"195","88",57
"198","94",57
"200","98",58
"196","90",59
"154","18",60
"194","86",60
"199","96",60
"149","10",61
"169","42",62
"188","74",63
"197","92",63
"171","46",64
"180","62",64
"178","6",65
"156","20",66
"157","22",67
"158","24",67
"168","40",68
"152","14",69
"159","26",69
"177","58",70
"193","84",71
