"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","111",1
"2","174",2
"3","113",3
"4","161",3
"6","105",4
"7","101",5
"8","119",6
"9","109",7
"10","107",8
"11","117",9
"12","103",10
"15","147",11
"5","198",11
"18","138",11
"13","139",11
"19","102",11
"14","167",11
"16","185",12
"17","131",13
"20","189",14
"21","137",15
"22","177",16
"23","127",17
"25","175",18
"29","115",18
"26","133",18
"27","183",19
"28","123",20
"30","151",21
"31","187",22
"32","179",23
"33","129",24
"34","169",25
"35","121",26
"37","145",27
"43","152",27
"38","153",27
"39","163",27
"40","181",27
"44","104",27
"41","141",27
"45","136",28
"47","188",28
"46","106",29
"48","165",30
"49","191",30
"51","135",31
"42","5",31
"50","112",32
"54","125",32
"24","142",32
"55","197",32
"53","110",32
"52","172",32
"57","108",33
"36","157",33
"59","193",33
"58","61",33
"61","186",34
"62","126",35
"66","89",35
"60","1",35
"67","9",35
"56","132",35
"65","200",36
"70","99",36
"69","162",37
"68","134",38
"76","7",38
"71","130",39
"63","149",39
"64","155",39
"73","164",40
"74","178",40
"75","192",40
"72","159",41
"79","67",41
"77","122",41
"80","71",41
"82","168",42
"83","83",43
"85","143",44
"89","146",45
"86","148",45
"88","3",45
"92","17",45
"95","81",45
"87","190",45
"94","195",45
"78","158",45
"84","47",45
"90","13",46
"81","114",46
"91","160",46
"97","171",46
"98","173",46
"93","176",46
"99","199",46
"100","85",47
"102","35",47
"96","166",47
"105","93",47
"106","27",48
"109","77",48
"108","6",49
"104","73",49
"103","69",50
"101","170",50
"115","31",50
"111","43",50
"110","140",51
"112","57",51
"118","29",51
"122","21",51
"123","33",51
"116","75",51
"114","95",51
"125","15",51
"121","180",51
"120","11",52
"126","45",52
"119","62",52
"107","124",52
"117","128",52
"113","118",52
"127","50",53
"130","91",53
"129","53",54
"131","87",54
"133","39",55
"132","182",56
"124","144",56
"134","49",57
"141","41",57
"143","97",57
"136","116",58
"128","120",58
"137","156",59
"135","59",59
"139","25",60
"140","37",60
"142","51",61
"144","150",61
"147","63",61
"148","79",61
"145","196",61
"138","184",61
"200","98",61
"182","65",62
"169","4",63
"146","194",63
"160","23",63
"199","96",64
"183","66",65
"156","19",66
"177","55",66
"157","2",67
"150","100",68
"153","154",69
"167","36",69
"176","54",70
"179","58",70
"154","16",71
"184","68",71
"164","30",72
"197","92",72
"178","56",73
"194","86",74
"196","90",75
"163","28",76
"172","44",77
"152","14",78
"162","26",79
"165","32",79
"192","82",80
"193","84",81
"168","38",82
"151","12",83
"195","88",84
"190","8",85
"155","18",86
"189","78",86
"191","80",86
"175","52",87
"180","60",88
"174","48",89
"170","40",90
"159","22",91
"187","74",91
"173","46",92
"166","34",93
"185","70",94
"198","94",94
"181","64",95
"171","42",96
"161","24",97
"188","76",98
"186","72",99
"149","10",100
"158","20",101
