"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","119",1
"2","152",2
"3","113",3
"4","106",4
"5","188",4
"6","132",5
"7","186",5
"8","112",6
"11","170",6
"9","174",6
"10","138",7
"12","102",8
"13","110",9
"14","134",10
"15","148",10
"17","101",10
"16","192",10
"19","190",11
"23","111",12
"26","160",13
"20","108",13
"21","162",13
"27","176",13
"22","180",13
"29","166",13
"31","142",14
"30","107",15
"33","117",16
"18","130",16
"24","136",17
"25","104",18
"36","147",18
"32","172",18
"28","126",18
"35","114",18
"34","164",18
"37","124",19
"38","156",20
"40","198",21
"44","118",22
"45","128",23
"39","146",23
"41","178",24
"42","168",25
"47","196",25
"51","105",25
"52","139",25
"53","161",25
"56","187",26
"57","116",27
"54","127",27
"55","167",27
"43","122",27
"59","182",27
"64","157",28
"46","140",28
"60","4",28
"58","96",28
"63","103",28
"48","158",28
"65","177",28
"61","90",28
"62","129",29
"50","150",29
"67","163",29
"49","144",29
"66","153",29
"68","149",30
"69","175",31
"72","154",31
"70","184",31
"74","120",32
"73","183",32
"75","121",33
"71","131",33
"76","189",34
"77","200",34
"79","197",35
"81","30",35
"85","8",36
"80","169",36
"78","137",36
"92","6",36
"93","98",36
"95","2",37
"82","133",37
"84","54",37
"89","81",37
"97","100",37
"98","88",38
"99","76",39
"86","143",39
"87","80",39
"88","115",40
"102","16",40
"90","109",40
"91","191",40
"96","86",41
"83","181",41
"100","179",42
"104","24",42
"105","84",43
"106","94",43
"113","62",43
"108","5",43
"94","151",43
"107","28",43
"112","32",43
"111","194",44
"117","63",44
"114","12",45
"101","159",45
"103","165",45
"110","18",45
"122","50",45
"115","145",45
"120","193",45
"119","185",46
"116","36",46
"118","125",47
"121","48",47
"123","52",47
"124","66",47
"145","68",47
"125","74",47
"138","40",48
"142","58",48
"147","72",48
"126","10",49
"131","173",49
"133","199",49
"134","20",49
"135","22",49
"109","34",49
"137","38",49
"141","56",49
"143","60",49
"144","64",49
"148","82",49
"149","92",49
"129","14",50
"139","42",50
"136","26",51
"132","195",52
"140","44",52
"146","70",52
"127","123",53
"156","171",53
"184","7",53
"199","97",54
"130","141",54
"187","75",54
"163","3",55
"180","61",56
"185","71",56
"188","77",56
"128","135",56
"198","95",56
"154","155",57
"195","9",57
"171","45",58
"150","1",59
"174","49",60
"200","99",60
"182","67",61
"197","93",61
"186","73",62
"190","79",62
"189","78",63
"191","83",64
"155","17",65
"183","69",66
"152","13",67
"168","39",67
"178","57",67
"166","35",68
"169","41",68
"192","85",69
"172","46",70
"151","11",71
"196","91",72
"159","23",73
"161","27",74
"176","53",75
"181","65",75
"170","43",76
"164","31",77
"175","51",78
"162","29",79
"179","59",80
"193","87",80
"177","55",81
"153","15",82
"157","19",82
"158","21",82
"165","33",83
"194","89",83
"160","25",84
"167","37",84
"173","47",85
