"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","194",1
"2","178",2
"3","109",3
"4","111",3
"5","107",4
"6","101",5
"7","105",5
"8","113",6
"9","151",7
"10","123",8
"11","103",9
"12","129",9
"13","177",9
"14","119",10
"15","147",10
"16","139",11
"17","117",12
"18","175",12
"19","157",13
"20","141",14
"21","161",14
"22","173",14
"23","187",14
"24","143",15
"25","165",16
"26","169",16
"27","185",16
"28","193",16
"29","135",17
"30","145",17
"31","155",17
"32","159",17
"33","181",18
"34","189",18
"35","115",19
"36","137",19
"37","125",20
"38","149",20
"39","183",20
"40","121",21
"41","127",22
"42","167",23
"43","191",23
"44","153",24
"45","163",24
"46","131",25
"47","133",26
"49","168",26
"48","171",26
"50","179",27
"51","197",28
"52","102",29
"53","104",30
"55","108",30
"56","110",30
"57","112",30
"59","136",30
"60","138",30
"62","164",30
"64","174",30
"54","106",31
"65","190",31
"74","192",31
"71","176",32
"66","122",33
"67","126",33
"69","152",33
"70","162",33
"72","180",33
"73","188",33
"75","130",34
"61","158",34
"63","172",34
"78","146",34
"79","148",34
"83","140",35
"77","150",35
"84","166",35
"81","186",35
"87","144",35
"68","142",35
"90","195",35
"76","184",35
"58","134",35
"93","7",35
"80","114",35
"89","156",35
"91","198",35
"92","116",36
"82","124",36
"85","132",37
"95","182",37
"97","199",37
"86","118",37
"88","128",37
"96","160",37
"94","170",37
"99","86",37
"100","196",38
"98","47",38
"104","120",39
"110","1",39
"111","69",40
"105","59",40
"112","3",40
"114","5",40
"121","63",41
"120","57",42
"122","89",43
"115","91",43
"119","41",44
"101","67",44
"103","77",44
"102","71",44
"117","16",44
"118","39",44
"106","83",44
"107","61",45
"116","11",45
"109","95",45
"123","99",45
"185","79",46
"113","81",46
"191","87",46
"141","25",47
"153","37",47
"108","51",47
"127","13",48
"129","15",48
"131","17",48
"137","21",48
"139","23",48
"143","27",48
"145","29",48
"147","31",48
"149","33",48
"151","35",48
"160","45",48
"163","49",48
"166","53",48
"180","73",48
"182","75",48
"190","85",48
"193","9",48
"196","93",48
"199","97",48
"136","200",49
"133","19",50
"158","43",50
"168","55",50
"175","65",50
"130","154",51
"155","4",52
"167","54",53
"125","100",54
"197","94",54
"134","2",55
"144","28",56
"132","18",57
"159","44",58
"150","34",59
"195","92",59
"184","78",60
"179","72",61
"186","8",61
"154","38",62
"161","46",62
"172","60",62
"181","74",62
"187","80",62
"146","30",63
"171","6",63
"138","22",64
"165","52",64
"148","32",65
"174","64",65
"152","36",66
"126","12",67
"170","58",67
"176","66",67
"192","88",68
"128","14",69
"142","26",69
"156","40",69
"162","48",69
"164","50",69
"169","56",69
"178","70",69
"183","76",69
"177","68",70
"198","96",70
"157","42",71
"124","10",72
"173","62",72
"200","98",72
"188","82",73
"189","84",74
"194","90",74
"140","24",75
"135","20",76
