"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","179",1
"2","169",2
"3","108",3
"4","111",4
"5","105",5
"6","171",6
"7","113",7
"8","101",8
"9","161",9
"10","181",10
"11","103",11
"12","109",11
"13","119",12
"14","131",12
"15","185",12
"16","157",13
"17","137",14
"19","117",15
"20","189",16
"21","193",16
"22","107",17
"24","140",18
"25","149",18
"26","183",18
"18","147",18
"23","191",19
"29","127",19
"27","123",19
"28","175",19
"30","145",20
"31","172",20
"32","177",21
"33","167",22
"35","187",23
"36","141",24
"37","133",25
"38","139",25
"39","165",25
"40","61",25
"41","125",26
"45","135",27
"48","115",28
"51","104",28
"52","146",28
"54","173",29
"44","121",29
"56","138",29
"43","151",29
"57","174",29
"46","153",29
"47","163",29
"42","129",29
"49","155",30
"53","102",30
"59","110",30
"60","112",30
"62","152",30
"34","184",30
"50","195",31
"63","188",31
"64","126",32
"65","142",33
"55","106",33
"58","197",34
"67","122",34
"69","136",34
"70","144",34
"66","159",34
"72","180",34
"73","186",34
"61","143",34
"71","164",34
"74","190",35
"76","5",36
"80","85",37
"75","192",37
"81","67",37
"82","73",37
"83","3",38
"84","57",39
"86","69",40
"77","148",40
"68","132",40
"96","162",40
"78","182",40
"93","130",40
"98","168",40
"100","178",40
"101","198",40
"99","176",41
"95","158",42
"87","89",42
"97","166",42
"88","9",42
"85","160",42
"91","124",42
"94","134",42
"79","170",42
"89","71",43
"104","156",43
"103","116",44
"105","83",45
"90","118",45
"92","128",45
"109","1",45
"108","150",45
"102","120",45
"110","17",45
"111","93",46
"107","114",46
"115","7",46
"118","91",47
"123","75",48
"106","47",48
"112","95",49
"117","53",50
"131","87",50
"121","21",50
"124","81",50
"119","13",51
"122","35",51
"120","15",52
"114","59",52
"126","33",52
"127","45",52
"113","51",52
"133","19",52
"134","199",52
"135","23",52
"138","43",52
"139","55",52
"145","99",52
"129","27",52
"125","31",52
"128","49",52
"143","8",52
"130","29",52
"141","74",52
"136","39",53
"137","41",53
"140","63",53
"146","65",53
"142","79",53
"144","97",53
"158","200",53
"116","77",53
"132","11",54
"155","196",54
"151","154",55
"154","194",56
"161","25",57
"168","37",58
"170","4",59
"156","2",60
"183","62",61
"186","68",62
"195","88",62
"181","6",63
"171","40",64
"175","48",64
"198","94",65
"193","84",66
"148","100",67
"200","98",67
"160","24",68
"179","56",68
"184","64",69
"178","54",70
"196","90",71
"147","10",72
"192","82",72
"152","16",73
"164","30",73
"185","66",73
"167","36",74
"149","12",75
"176","50",75
"157","20",76
"177","52",77
"150","14",78
"162","26",78
"173","44",78
"189","76",78
"194","86",78
"197","92",78
"153","18",79
"172","42",79
"191","80",79
"163","28",80
"174","46",81
"182","60",82
"190","78",82
"159","22",83
"169","38",84
"165","32",85
"199","96",86
"180","58",87
"166","34",88
"188","72",89
"187","70",90
