"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","180",1
"2","112",2
"3","101",3
"4","153",4
"5","163",4
"6","175",5
"7","189",6
"8","113",7
"10","181",8
"9","167",9
"11","103",10
"13","162",10
"15","130",11
"12","187",11
"14","119",12
"19","111",12
"16","105",12
"20","106",12
"17","117",12
"18","139",13
"24","109",13
"21","147",13
"22","177",13
"23","107",14
"25","169",15
"26","157",16
"27","165",17
"28","125",18
"29","145",19
"30","149",19
"31","161",19
"33","127",20
"36","93",20
"34","123",20
"35","191",20
"38","151",21
"40","185",22
"44","104",22
"42","121",22
"43","141",23
"45","133",24
"52","150",24
"51","148",25
"47","173",25
"53","108",25
"54","160",25
"49","179",25
"50","135",26
"55","152",26
"32","155",26
"56","171",26
"57","115",27
"39","183",27
"58","188",27
"59","122",28
"37","143",28
"41","129",29
"46","159",30
"61","164",30
"48","197",30
"60","132",31
"62","186",31
"63","137",32
"64","102",33
"70","3",33
"65","110",33
"72","131",33
"66","166",33
"67","174",34
"68","190",35
"76","195",35
"69","138",35
"75","81",35
"73","140",35
"84","193",35
"81","53",35
"71","170",35
"74","47",36
"77","156",37
"79","144",38
"78","136",38
"89","168",38
"90","178",38
"85","5",38
"86","75",39
"82","192",39
"88","114",39
"92","126",39
"93","134",40
"96","80",40
"80","172",40
"98","176",40
"95","124",40
"99","1",40
"91","51",40
"102","2",40
"100","94",40
"97","146",40
"83","158",40
"107","66",40
"108","73",41
"87","77",41
"103","63",42
"104","9",42
"94","95",42
"113","97",42
"109","99",42
"114","7",42
"101","142",42
"112","45",42
"110","11",43
"106","184",43
"117","65",43
"118","91",43
"116","17",44
"111","128",44
"105","118",44
"125","13",44
"121","198",44
"130","6",44
"119","182",44
"115","59",44
"133","35",44
"126","15",44
"127","21",44
"128","25",44
"122","33",44
"131","79",44
"124","116",45
"135","199",45
"129","37",45
"137","27",45
"120","67",45
"136","49",45
"141","29",45
"142","31",45
"134","57",45
"132","83",45
"138","39",46
"140","23",47
"143","41",48
"146","87",48
"139","120",49
"148","89",49
"123","71",49
"173","43",49
"147","85",49
"180","55",50
"145","69",50
"150","100",50
"156","19",50
"151","12",51
"153","154",51
"144","61",51
"178","52",52
"157","194",53
"158","196",54
"154","16",55
"170","4",55
"190","76",55
"172","42",56
"179","54",57
"196","88",57
"194","84",58
"192","8",59
"195","86",60
"176","48",61
"189","74",61
"160","200",62
"164","28",63
"171","40",64
"191","78",64
"165","30",65
"199","96",65
"166","32",66
"200","98",66
"184","62",67
"169","38",68
"175","46",69
"168","36",70
"183","60",71
"188","72",71
"167","34",72
"181","56",72
"198","92",72
"185","64",73
"152","14",74
"163","26",74
"197","90",74
"162","24",75
"182","58",76
"155","18",77
"187","70",78
"149","10",79
"161","22",80
"174","44",81
"193","82",82
"159","20",83
"177","50",84
"186","68",85
